"Año","Mes","Pais_Destino","Nombre_Exportador","Sacos_de_70kg_equivalente_real_exportado","Sacos_de_60Kg_Exportados","Valor_factura_USD"
2017,1,"México","LOUIS DREYFUS COMPANY COLOMBIA",1099,1283,2e+05
2017,1,"México","PROMOTORA DE CAFE COLOMBIA S.A.",41,47,27704.68
2017,1,"México","RESTCAFE S A S",13,15,5806
2017,1,"México","VILLEGAS Y CIA. SOCIEDAD EN COMANDI",1921,2243,350000.01
2017,1,"Noruega","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",548,640,133089.28
2017,1,"Noruega","ENGELHART CTP (COLOMBIA )  S.A.S.",2393,2792,849999.99
2017,1,"Noruega","FEDERACION NACIONAL DE CAFETEROS",4269,4984,1096059.16
2017,1,"Noruega","SKN CARIBECAFE LTDA",4119,4806,1087980.11
2017,1,"Noruega","SOCIEDAD EXPORTADORA DE CAFE",898,1047,227779.27
2017,1,"Nueva Zelanda","AZAHAR COFFEE COMPANY S.A.S",349,408,105790.81
2017,1,"Nueva Zelanda","ENGELHART CTP (COLOMBIA )  S.A.S.",824,962,150000
2017,1,"Nueva Zelanda","EXPOCOSURCA S.A. C.I.",280,326,60200
2017,1,"Nueva Zelanda","FEDERACION NACIONAL DE CAFETEROS",524,612,164813.6
2017,1,"Nueva Zelanda","SKN CARIBECAFE LTDA",275,321,75386.7
2017,1,"Países Bajos","CARCAFE LTDA",2715,3165,657996.74
2017,1,"Países Bajos","COMPAÑÍA CAFETERA LA MESETA S.A.",301,351,71332.62
2017,1,"Países Bajos","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",300,350,77133.81
2017,1,"Países Bajos","FEDERACION NACIONAL DE CAFETEROS",2480,2893,0
2017,1,"Países Bajos","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",505,589,463962.6
2017,1,"Países Bajos","RACAFE & CIA S.C.A.",1375,1604,393293.26
2017,1,"Países Bajos","RAFAEL ESPINOSA HERMANOS & CIA SCA",301,351,79769.3
2017,1,"Países Bajos","SOCIEDAD EXPORTADORA DE CAFE",1098,1283,312450.66
2017,1,"Países Bajos","TERESITA EXPORTADORES DE CAFÉ S.A.",300,350,95472.69
2017,1,"Panamá","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",551,644,146070.99
2017,1,"Panamá","LOUIS DREYFUS COMPANY COLOMBIA",275,321,50000
2017,1,"Panamá","PROMOTORA DE CAFE COLOMBIA S.A.",2,2,3785.58
2017,1,"Panamá","RESTCAFE S A S",44,52,30776
2017,1,"Paraguay","PROMOTORA DE CAFE COLOMBIA S.A.",6,7,4707.04
2017,1,"Perú","COLOMBIAN MOUNTAIN COFFEE",72,84,48671.04
2017,1,"Perú","FEDERACION NACIONAL DE CAFETEROS",572,667,167860
2017,1,"Perú","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",100,117,35954.74
2017,1,"Perú","NESTLE DE COLOMBIA S.A.",187,218,44040.97
2017,1,"Polonia","A LAUMAYER Y COMPAÑIA EXPORTADORES",825,963,195030.42
2017,1,"Polonia","FEDERACION NACIONAL DE CAFETEROS",4253,4962,1009846.75
2017,1,"Polonia","SOCIEDAD EXPORTADORA DE CAFE",274,320,69599.22
2017,1,"Portugal","A LAUMAYER Y COMPAÑIA EXPORTADORES",271,317,71085.09
2017,1,"Portugal","COOPERATIVA DE CAFICULTORES",551,643,99999.99
2017,1,"Portugal","FEDERACION NACIONAL DE CAFETEROS",286,334,0
2017,1,"Portugal","SKN CARIBECAFE LTDA",274,320,63931
2017,1,"Puerto Rico","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",15,19,8467.2
2017,1,"Reino Unido","A LAUMAYER Y COMPAÑIA EXPORTADORES",275,321,66246.82
2017,1,"Reino Unido","ALMA DE HUILA EXPORTADORES SAS",274,320,57570
2017,1,"Reino Unido","ALTAMIRA SUPREMO S.A.S.",275,320,50000
2017,1,"Reino Unido","AZAHAR COFFEE COMPANY S.A.S",79,92,19993.96
2017,1,"Reino Unido","CAFE DE SANTA BARBARA S.A.S.",276,321,81389.14
2017,1,"Reino Unido","CARCAFE LTDA",549,641,122074.97
2017,1,"Reino Unido","COMPAÑÍA CAFETERA LA MESETA S.A.",275,321,64932.36
2017,1,"Reino Unido","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",1402,1636,361812.52
2017,1,"Reino Unido","COOPERATIA MULTIETNICA Y PLURICULT",275,321,59125
2017,1,"Reino Unido","COOPERATIVA DEPARTAMENTAL DE",825,963,176897.63
2017,1,"Reino Unido","ENGELHART CTP (COLOMBIA )  S.A.S.",2921,3411,720716.36
2017,1,"Reino Unido","EXPORTADORA DE CAFE CONDOR S.A.S",337,396,172443.19
2017,1,"Reino Unido","F.F.T COLOMBIA S.A.S",304,355,119999.98
2017,1,"Reino Unido","FEDERACION NACIONAL DE CAFETEROS",6883,8027,328910
2017,1,"Reino Unido","LOUIS DREYFUS COMPANY COLOMBIA",1473,1718,250000
2017,1,"Reino Unido","RACAFE & CIA S.C.A.",535,625,143906.01
2017,1,"Reino Unido","SOCIEDAD EXPORTADORA DE CAFE",274,319,69599.22
2017,1,"Rep.Dominicana","SKN CARIBECAFE LTDA",2850,3327,435534.32
2017,1,"Rumanía","CARCAFE LTDA",275,321,75543.67
2017,1,"Rumanía","COOPERATIVA DEPARTAMENTAL DE",554,646,117175.64
2017,1,"Rumanía","FEDERACION NACIONAL DE CAFETEROS",1648,1922,406017.23
2017,1,"Rumanía","LOUIS DREYFUS COMPANY COLOMBIA",600,700,151852.85
2017,1,"Rumanía","SKN CARIBECAFE LTDA",599,699,145328.93
2017,1,"Singapur","COMPAÑÍA CAFETERA LA MESETA S.A.",284,332,76088.54
2017,1,"Siria","ALTAMIRA SUPREMO S.A.S.",275,320,50000
2017,1,"Siria","OLAM AGRO COLOMBIA S.A.S",825,961,177375
2017,1,"Sudáfrica","CAFE COLSUAVES S.A.S",275,321,59125
2017,1,"Sudáfrica","SKN CARIBECAFE LTDA",285,333,67500.65
2017,1,"Sudáfrica","TRILLADORA UNION S.A.",275,321,59125
2017,1,"Suecia","A LAUMAYER Y COMPAÑIA EXPORTADORES",300,350,69100.25
2017,1,"Suecia","COOPERATIVA DE CAFICULTORES",299,349,88090
2017,1,"Suecia","ENGELHART CTP (COLOMBIA )  S.A.S.",299,349,50000
2017,1,"Suecia","FEDERACION NACIONAL DE CAFETEROS",4037,4709,1061495.92
2017,1,"Suecia","SOCIEDAD EXPORTADORA DE CAFE",1793,2093,445835.48
2017,1,"Surinam","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",51,60,19068.32
2017,1,"Tailandia","FEDERACION NACIONAL DE CAFETEROS",9,11,6750
2017,1,"Taiwan","CARCAFE LTDA",275,321,68633.39
2017,1,"Taiwan","COMPAÑÍA CAFETERA LA MESETA S.A.",274,320,59125
2017,1,"Taiwan","COOPERATIVA DE CAFICULTORES",3568,4162,650000
2017,1,"Taiwan","DESCAFEINADORA COLOMBIANA S.A.S",1,2,8164.44
2017,1,"Taiwan","FEDERACION NACIONAL DE CAFETEROS",1380,1611,366022.48
2017,1,"Turquía","OLAM AGRO COLOMBIA S.A.S",823,961,177375
2017,1,"Turquía","PROMOTORA DE INVERSIONES",275,321,68998.72
2017,1,"Ucrania","ENGELHART CTP (COLOMBIA )  S.A.S.",275,320,50000
2017,1,"Ucrania","OLAM AGRO COLOMBIA S.A.S",284,332,70000
2017,1,"Uruguay","PROMOTORA DE CAFE COLOMBIA S.A.",39,45,41604.42
2017,1,"Uruguay","VIVE CAFE S.A.",6,7,3969.1
2017,1,"Venezuela","SOCIEDAD EXPORTADORA DE CAFE",1096,1280,295123.74
2017,2,"Alemania","A LAUMAYER Y COMPAÑIA EXPORTADORES",9191,10723,2330934.46
2017,2,"Alemania","ALTAMIRA SUPREMO S.A.S.",1101,1284,2e+05
2017,2,"Alemania","BANCA EXPORTADORA S.A BANEXPORT",573,669,173397.54
2017,2,"Alemania","C. I. KYOTO LOHAS BEANS S.A.S",275,321,101596.74
2017,2,"Alemania","CARCAFE LTDA",2944,3434,709058.34
2017,2,"Alemania","COFCO COLOMBIA S.A.S",550,641,1e+05
2017,2,"Alemania","COMPAÑÍA CAFETERA LA MESETA S.A.",5842,6814,1477688.64
2017,2,"Alemania","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",1675,1954,397862.75
2017,2,"Alemania","COMPAÑIA NACIONAL DEL CAFÉ  S.A.S",3605,4205,847683.98
2017,2,"Alemania","COOPERATIVA DE CAFICULTORES",898,1047,257929.22
2017,2,"Alemania","ECOLSIERRA EXPORT S.A.S",555,647,150000
2017,2,"Alemania","ENGELHART CTP (COLOMBIA )  S.A.S.",14233,16600,2568396.88
2017,2,"Alemania","FEDERACION NACIONAL DE CAFETEROS",9964,11623,2436330.78
2017,2,"Alemania","INDUSTRIAS ALIADAS S.A.S",458,534,104720
2017,2,"Alemania","LOUIS DREYFUS COMPANY COLOMBIA",13186,15387,2200000
2017,2,"Alemania","RACAFE & CIA S.C.A.",858,1001,223040.28
2017,2,"Alemania","SKN CARIBECAFE LTDA",5923,6912,1661443.82
2017,2,"Alemania","SOCIEDAD EXPORTADORA DE CAFE",3804,4436,939145.3
2017,2,"Antillas hol.","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",77,90,35695.09
2017,2,"Antillas hol.","NESTLE DE COLOMBIA S.A.",96,112,25822.55
2017,2,"Argentina","CAFE COLSUAVES S.A.S",269,315,70000
2017,2,"Argentina","CARAVELA COLOMBIA S.A.S",160,185,34400
2017,2,"Argentina","CARCAFE LTDA",371,433,122289.44
2017,2,"Argentina","RACAFE & CIA S.C.A.",1170,1366,207108.88
2017,2,"Aruba","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",91,107,38988.08
2017,2,"Aruba","NESTLE DE COLOMBIA S.A.",95,111,25948.36
2017,2,"Australia","A LAUMAYER Y COMPAÑIA EXPORTADORES",284,331,69112.62
2017,2,"Australia","ALEXCAFE SAS",550,642,1e+05
2017,2,"Australia","BANCA EXPORTADORA S.A BANEXPORT",264,306,70000
2017,2,"Australia","C. I. KYOTO LOHAS BEANS S.A.S",550,642,231622.2
2017,2,"Australia","CAFE DE SANTA BARBARA S.A.S.",182,213,51858.76
2017,2,"Australia","CARAVELA COLOMBIA S.A.S",1338,1557,308955.01
2017,2,"Australia","CARCAFE LTDA",1098,1279,281186.49
2017,2,"Australia","COFCO COLOMBIA S.A.S",275,321,50000
2017,2,"Australia","COMPAÑÍA CAFETERA LA MESETA S.A.",273,319,73417.28
2017,2,"Australia","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",574,669,133897.59
2017,2,"Australia","COOPERATIVA DE CAFICULTORES",854,995,149999.99
2017,2,"Australia","ECOLSIERRA EXPORT S.A.S",286,334,70000
2017,2,"Australia","FEDERACION NACIONAL DE CAFETEROS",221,258,127075.2
2017,2,"Australia","GARCIA & ARANDA ASOCIADOS SAS",86,101,25083
2017,2,"Australia","INVERCAFE CERRITOS S. A. S.",275,322,87527.23
2017,2,"Australia","OLAM AGRO COLOMBIA S.A.S",299,349,64500
2017,2,"Australia","RACAFE & CIA S.C.A.",1380,1611,421915.11
2017,2,"Australia","SAB COLOMBIA COFFEE S.A.S",222,258,55999.99
2017,2,"Australia","SKN CARIBECAFE LTDA",273,319,74059.26
2017,2,"Australia","TRILLADORA UNION S.A.",275,321,59125
2017,2,"Barbados","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",18,20,13209
2017,2,"Bélgica","A LAUMAYER Y COMPAÑIA EXPORTADORES",1420,1656,447118.16
2017,2,"Bélgica","ALTAMIRA SUPREMO S.A.S.",550,642,1e+05
2017,2,"Bélgica","C. I. KYOTO LOHAS BEANS S.A.S",275,321,102686.09
2017,2,"Bélgica","CARCAFE LTDA",4118,4805,1229629.93
2017,2,"Bélgica","COMPAÑÍA CAFETERA LA MESETA S.A.",3143,3664,744642.44
2017,2,"Bélgica","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",849,990,223833.31
2017,2,"Bélgica","COMPAÑIA NACIONAL DEL CAFÉ  S.A.S",273,318,74524.64
2017,2,"Bélgica","COOPERATIVA DE CAFICULTORES",1440,1682,440450
2017,2,"Bélgica","COOPERATIVA DEPARTAMENTAL DE",274,320,69599.22
2017,2,"Bélgica","ENGELHART CTP (COLOMBIA )  S.A.S.",6580,7679,1240000
2017,2,"Bélgica","F.F.T COLOMBIA S.A.S",258,301,110000.01
2017,2,"Bélgica","FEDERACION NACIONAL DE CAFETEROS",18453,21525,3573984.39
2017,2,"Bélgica","HACIENDA SANTA ELISA SAS",59,72,15597.47
2017,2,"Bélgica","LOUIS DREYFUS COMPANY COLOMBIA",2997,3495,499999.99
2017,2,"Bélgica","MILD COFFEE COMPANY HUILA S.A.S C.I",1169,1363,334814.73
2017,2,"Bélgica","RACAFE & CIA S.C.A.",2769,3231,497772.05
2017,2,"Bélgica","SKN CARIBECAFE LTDA",3858,4500,1256657.96
2017,2,"Bélgica","SOCIEDAD EXPORTADORA DE CAFE",9420,10988,2828334.51
2017,2,"Bélgica","VILLEGAS Y CIA. SOCIEDAD EN COMANDI",1540,1796,3e+05
2017,2,"Brasil","PROMOTORA DE CAFE COLOMBIA S.A.",43,50,48168
2017,2,"Canadá","A LAUMAYER Y COMPAÑIA EXPORTADORES",1895,2211,509359.26
2017,2,"Canadá","CAFE COLSUAVES S.A.S",1894,2210,408500
2017,2,"Canadá","CARAVELA COLOMBIA S.A.S",194,226,72025
2017,2,"Canadá","CARCAFE LTDA",1072,1252,265190.44
2017,2,"Canadá","COFCO COLOMBIA S.A.S",1373,1603,250000
2017,2,"Canadá","COMPAÑÍA CAFETERA LA MESETA S.A.",2469,2878,536319.29
2017,2,"Canadá","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",7146,8329,1695214.33
2017,2,"Canadá","COOPERATIVA DE CAFICULTORES",4385,5118,1162277.82
2017,2,"Canadá","COOPERATIVA DEPARTAMENTAL DE",250,292,53981.84
2017,2,"Canadá","ENGELHART CTP (COLOMBIA )  S.A.S.",3838,4478,909198.44
2017,2,"Canadá","F.F.T COLOMBIA S.A.S",100,117,50000
2017,2,"Canadá","FEDERACION NACIONAL DE CAFETEROS",9098,10613,2411729.16
2017,2,"Canadá","LONDON INVERSIONES S.A.S",5,6,1751.9
2017,2,"Canadá","OLAM AGRO COLOMBIA S.A.S",5488,6405,1352499.99
2017,2,"Canadá","RACAFE & CIA S.C.A.",825,961,239215.4
2017,2,"Canadá","RESTCAFE S A S",8,8,4111
2017,2,"Canadá","SELECTO EXPORTADORES S.A.S.",275,320,70300
2017,2,"Canadá","SKN CARIBECAFE LTDA",3843,4486,1007679.15
2017,2,"Canadá","SOCIEDAD EXPORTADORA DE CAFE",13557,15811,3387300.23
2017,2,"Canadá","TRILLADORA TOSTADORA DE CAFE",14,16,4966
2017,2,"Chile","AGROPECUARIA FARALLONES S.A.",102,119,30111.19
2017,2,"Chile","CAFE LA MORELIA S.A.S.",19,23,7512.7
2017,2,"Chile","FEDERACION NACIONAL DE CAFETEROS",738,863,348481.2
2017,2,"Chile","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",621,723,405179.7
2017,2,"Chile","NESTLE DE COLOMBIA S.A.",815,951,156472.05
2017,2,"Chile","PROMOTORA DE CAFE COLOMBIA S.A.",234,273,258652.55
2017,2,"Chile","RESTCAFE S A S",101,118,48664.69
2017,2,"Chile","SELECTO EXPORTADORES S.A.S.",6,8,2639
2017,2,"China","COFCO COLOMBIA S.A.S",553,647,101500.01
2017,2,"China","COOPERATIVA DE CAFICULTORES",548,640,1e+05
2017,2,"China","FEDERACION NACIONAL DE CAFETEROS",630,736,204062.72
2017,2,"China","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",97,113,59042.79
2017,2,"China","LOUIS DREYFUS COMPANY COLOMBIA",275,321,50000
2017,2,"China","RACAFE & CIA S.C.A.",275,321,72221.21
2017,2,"China","SKN CARIBECAFE LTDA",275,321,65921.92
2017,2,"Colombia","FEDERACION NACIONAL DE CAFETEROS",496,576,280048.92
2017,2,"Colombia","VIVE CAFE S.A.",21,23,19980.32
2017,2,"Corea del Sur","AGROPECUARIA ORGÁNICA TATAMÁ SAS",270,315,50000
2017,2,"Corea del Sur","ALEXCAFE SAS",1438,1676,420000
2017,2,"Corea del Sur","AMATIVO S.A.S.",276,322,89705
2017,2,"Corea del Sur","BANCA EXPORTADORA S.A BANEXPORT",868,1016,249999.99
2017,2,"Corea del Sur","CAFE COLSUAVES S.A.S",1438,1677,309600
2017,2,"Corea del Sur","CARCAFE LTDA",1936,2260,430500.46
2017,2,"Corea del Sur","COMPAÑÍA CAFETERA LA MESETA S.A.",1916,2234,462478.46
2017,2,"Corea del Sur","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",825,960,191201.81
2017,2,"Corea del Sur","COMPAÑIA NACIONAL DEL CAFÉ  S.A.S",274,319,73916.38
2017,2,"Corea del Sur","COOPERATIVA DE CAFICULTORES",3214,3751,6e+05
2017,2,"Corea del Sur","DESCAFEINADORA COLOMBIANA S.A.S",214,250,75550
2017,2,"Corea del Sur","EXPORTADORA DE CAFE CONDOR S.A.S",251,293,82220.64
2017,2,"Corea del Sur","FEDERACION NACIONAL DE CAFETEROS",3312,3865,836526.56
2017,2,"Corea del Sur","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",1158,1354,483564.3
2017,2,"Corea del Sur","MILD COFFEE COMPANY HUILA S.A.S C.I",571,667,1e+05
2017,2,"Corea del Sur","OLAM AGRO COLOMBIA S.A.S",1722,2009,370874.99
2017,2,"Corea del Sur","ORO MOLIDO S.A.",276,322,80027
2017,2,"Corea del Sur","PORTHOS CONSULTING S.A.S",32,38,14540.5
2017,2,"Corea del Sur","RACAFE & CIA S.C.A.",3571,4164,987460.93
2017,2,"Corea del Sur","SKN CARIBECAFE LTDA",720,840,168259.18
2017,2,"Corea del Sur","SOCIEDAD EXPORTADORA DE CAFE",248,290,50000
2017,2,"Costa Rica","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",207,242,49065.5
2017,2,"Cuba","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",44,51,11582.84
2017,2,"Dinamarca","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",599,698,136083.78
2017,2,"Dinamarca","FEDERACION NACIONAL DE CAFETEROS",777,910,304911.39
2017,2,"Dinamarca","VILLEGAS Y CIA. SOCIEDAD EN COMANDI",299,349,50000
2017,2,"E.A.U.","COMPAÑÍA CAFETERA LA MESETA S.A.",550,641,148333.09
2017,2,"E.A.U.","DESCAFEINADORA COLOMBIANA S.A.S",480,560,101071.7
2017,2,"Ecuador","DESCAFEINADORA COLOMBIANA S.A.S",74,86,18169.8
2017,2,"Ecuador","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",934,1089,272509.39
2017,2,"EE.UU.","A LAUMAYER Y COMPAÑIA EXPORTADORES",12793,14919,3217724.32
2017,2,"EE.UU.","ALEXCAFE SAS",2746,3202,7e+05
2017,2,"EE.UU.","ALTAMIRA SUPREMO S.A.S.",550,642,1e+05
2017,2,"EE.UU.","AZAHAR COFFEE COMPANY S.A.S",282,331,50000.01
2017,2,"EE.UU.","BANCA EXPORTADORA S.A BANEXPORT",2469,2878,669714.08
2017,2,"EE.UU.","CAFE COLSUAVES S.A.S",1891,2207,408500
2017,2,"EE.UU.","CAFE DE SANTA BARBARA S.A.S.",750,875,234597.78
2017,2,"EE.UU.","CAFE DEVOTION S.A.S",57,66,31840
2017,2,"EE.UU.","CAFÉ FINO S.A.S.",22,27,13244.23
2017,2,"EE.UU.","CAFE GRANJA LA ESPERANZA  S.A. C.I.",621,725,147060
2017,2,"EE.UU.","CARAVELA COLOMBIA S.A.S",994,1155,231340.01
2017,2,"EE.UU.","CARCAFE LTDA",32510,37936,8070754.69
2017,2,"EE.UU.","COFCO COLOMBIA S.A.S",4855,5669,1101742.16
2017,2,"EE.UU.","COMPAÑÍA CAFETERA LA MESETA S.A.",32219,37581,7998925.12
2017,2,"EE.UU.","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",46720,54510,11717720.8
2017,2,"EE.UU.","COMPAÑIA NACIONAL DEL CAFÉ  S.A.S",1270,1482,335594.21
2017,2,"EE.UU.","COOPERATIVA CENTRAL DE CAFICULTORES",1500,1750,416310.59
2017,2,"EE.UU.","COOPERATIVA DE CAFICULTORES",19688,22977,4889095.5
2017,2,"EE.UU.","COOPERATIVA DE CAFICULTORES DEL CAU",550,642,1e+05
2017,2,"EE.UU.","COOPERATIVA DE CAFICULTORES DEL SUR",499,582,107500
2017,2,"EE.UU.","COOPERATIVA DEPARTAMENTAL DE",3824,4461,789005.34
2017,2,"EE.UU.","DESCAFEINADORA COLOMBIANA S.A.S",1199,1398,196512.75
2017,2,"EE.UU.","ECOLSIERRA EXPORT S.A.S",286,334,80000
2017,2,"EE.UU.","ENGELHART CTP (COLOMBIA )  S.A.S.",16716,19504,3642024.82
2017,2,"EE.UU.","EXPORTADORA DE CAFE CONDOR S.A.S",1335,1560,419765.37
2017,2,"EE.UU.","EXPORTADORA DE CAFE ISABELITA SAS",825,963,276288
2017,2,"EE.UU.","F.F.T COLOMBIA S.A.S",534,621,97000
2017,2,"EE.UU.","FEDERACION NACIONAL DE CAFETEROS",47717,55666,11918618.72
2017,2,"EE.UU.","GOMEZ GOMEZ PABLO ENRIQUE",7,8,5426.47
2017,2,"EE.UU.","GOMEZ MORA S.A.",550,642,127129.05
2017,2,"EE.UU.","INCONEXUS S.A.S",2172,2534,598439.53
2017,2,"EE.UU.","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",10580,12356,4342924.97
2017,2,"EE.UU.","INDUSTRIAS ALIADAS S.A.S",5286,6170,2177035
2017,2,"EE.UU.","INVERCAFE LTDA.",1,1,1175.26
2017,2,"EE.UU.","INVERSIONES ECHEVERRI BARSA S.A.S",599,699,129000
2017,2,"EE.UU.","IXTAPA S.A.S.",2196,2565,419999.99
2017,2,"EE.UU.","LOLO COFFEE GROUP & CIA SCA",825,962,190000
2017,2,"EE.UU.","LOUIS DREYFUS COMPANY COLOMBIA",39378,45939,7065190.80999999
2017,2,"EE.UU.","MILD COFFEE COMPANY HUILA S.A.S C.I",1098,1280,271460.02
2017,2,"EE.UU.","NESTLE DE COLOMBIA S.A.",1114,1300,237630
2017,2,"EE.UU.","OLAM AGRO COLOMBIA S.A.S",22018,25683,5230202.26
2017,2,"EE.UU.","PRODUCTOS Y SERVICIOS LIDERES DE",275,321,89883.68
2017,2,"EE.UU.","PROMOTORA DE CAFE COLOMBIA S.A.",93,107,43262.35
2017,2,"EE.UU.","PROMOTORA DE INVERSIONES",275,321,68726
2017,2,"EE.UU.","RACAFE & CIA S.C.A.",31010,36185,8111997.49
2017,2,"EE.UU.","RCMA COLOMBIA SAS",2193,2558,505625
2017,2,"EE.UU.","RESTCAFE S A S",6,6,3298.2
2017,2,"EE.UU.","SE ORIGIN  S.A.S",548,639,160000
2017,2,"EE.UU.","SELECTO EXPORTADORES S.A.S.",1101,1285,312659
2017,2,"EE.UU.","SHARED SOURCE SAS",247,288,53105
2017,2,"EE.UU.","SKN CARIBECAFE LTDA",15649,18263,4091669.49
2017,2,"EE.UU.","SOCIEDAD EXPORTADORA DE CAFE",64303,75010,16538565.1
2017,2,"EE.UU.","SUNTERRA SAS",22,25,9141.32
2017,2,"EE.UU.","SUR CAFE S.A",1796,2096,340306.48
2017,2,"EE.UU.","SWEET LATITUDE S.A.S",275,321,89663.85
2017,2,"EE.UU.","TERESITA EXPORTADORES DE CAFÉ S.A.",3296,3847,834620.69
2017,2,"EE.UU.","TMO IMPORT EXPORT SAS",32,37,15310.4
2017,2,"EE.UU.","TRILLADORA COMERCIALIZADORA Y",275,321,77939.56
2017,2,"EE.UU.","TRILLADORA UNION S.A.",7151,8347,1833117.38
2017,2,"EE.UU.","VILLEGAS Y CIA. SOCIEDAD EN COMANDI",7941,9265,1449999.99
2017,2,"Egipto","MILD COFFEE COMPANY HUILA S.A.S C.I",551,643,150435.37
2017,2,"Egipto","TERESITA EXPORTADORES DE CAFÉ S.A.",275,321,72748.08
2017,2,"Eslovenia","FEDERACION NACIONAL DE CAFETEROS",1099,1281,260392.37
2017,2,"España","A LAUMAYER Y COMPAÑIA EXPORTADORES",274,320,68120.63
2017,2,"España","ALTAMIRA SUPREMO S.A.S.",275,321,50000
2017,2,"España","CAFE DE SANTA BARBARA S.A.S.",2,2,1385.5
2017,2,"España","DESCAFEINADORA COLOMBIANA S.A.S",273,319,78893.75
2017,2,"España","FEDERACION NACIONAL DE CAFETEROS",9144,10664,2280923.27
2017,2,"España","INVERCAFE LTDA.",4,5,2469.6
2017,2,"España","LOLO COFFEE GROUP & CIA SCA",274,319,69599.22
2017,2,"España","LOUIS DREYFUS COMPANY COLOMBIA",1637,1910,378396.88
2017,2,"España","OLAM AGRO COLOMBIA S.A.S",275,321,70000
2017,2,"España","RACAFE & CIA S.C.A.",3572,4165,871415.99
2017,2,"España","RCMA COLOMBIA SAS",822,959,210000
2017,2,"España","SELECTO EXPORTADORES S.A.S.",541,630,115007
2017,2,"España","SKN CARIBECAFE LTDA",8354,9745,2744157.32
2017,2,"España","SOCIEDAD EXPORTADORA DE CAFE",548,640,208797.66
2017,2,"España","VILLEGAS Y CIA. SOCIEDAD EN COMANDI",274,319,50000
2017,2,"Federación Rusa","ALEXCAFE SAS",550,642,139198.44
2017,2,"Federación Rusa","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",274,320,63921.22
2017,2,"Federación Rusa","FEDERACION NACIONAL DE CAFETEROS",572,667,146300
2017,2,"Federación Rusa","INTEGRA TRADING SAS",1095,1277,2e+05
2017,2,"Federación Rusa","LOUIS DREYFUS COMPANY COLOMBIA",275,321,69599.22
2017,2,"Federación Rusa","OLAM AGRO COLOMBIA S.A.S",274,320,59125
2017,2,"Federación Rusa","SOCIEDAD EXPORTADORA DE CAFE",548,641,133489.97
2017,2,"Federación Rusa","VILLEGAS Y CIA. SOCIEDAD EN COMANDI",1095,1277,2e+05
2017,2,"Finlandia","COMPAÑIA COLOMBIANA AGROINDUSTRIAL",3255,3798,820123.14
2017,2,"Finlandia","FEDERACION NACIONAL DE CAFETEROS",2913,3398,778663.64
2017,2,"Finlandia","SKN CARIBECAFE LTDA",1799,2099,521623.44
2017,2,"Finlandia","SOCIEDAD EXPORTADORA DE CAFE",897,1046,227779.27
2017,2,"Francia","A LAUMAYER Y COMPAÑIA EXPORTADORES",2988,3484,807363.87
2017,2,"Francia","CAFE GRANJA LA ESPERANZA  S.A. C.I.",269,314,64070
2017,2,"Francia","CARCAFE LTDA",275,321,76006.8
2017,2,"Francia","DESCAFEINADORA COLOMBIANA S.A.S",571,666,95692.8
2017,2,"Francia","FEDERACION NACIONAL DE CAFETEROS",2078,2426,130590.72
2017,2,"Francia","LOUIS DREYFUS COMPANY COLOMBIA",2050,2391,518830.55
2017,2,"Francia","NESTLE DE COLOMBIA S.A.",650,757,141094.88
2017,2,"Francia","OLAM AGRO COLOMBIA S.A.S",2226,2597,560000
2017,2,"Francia","RACAFE & CIA S.C.A.",1786,2084,460471.64
2017,2,"Francia","SOCIEDAD EXPORTADORA DE CAFE",284,332,69599.22
2017,2,"Francia","SUR CAFE S.A",1495,1744,302160.96
2017,2,"Francia","VILLEGAS Y CIA. SOCIEDAD EN COMANDI",1133,1322,2e+05
2017,2,"Georgia","COMPAÑÍA CAFETERA LA MESETA S.A.",274,319,72376.92
2017,2,"Grecia","COMPAÑÍA CAFETERA LA MESETA S.A.",274,320,68468.87
2017,2,"Grecia","OLAM AGRO COLOMBIA S.A.S",285,332,61275
